playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
linceti01,2012,NLDS2,SFN,NL,1,0,2,0,0,0,0,19,3,1,0,0,8,0.143,1.42,0,0,0,0,22,0,1,0,1,0
linceti01,2012,WS,SFN,NL,0,0,2,0,0,0,0,14,0,0,0,1,8,0,0,0,0,0,0,16,0,0,0,0,0
loganbo02,2012,ALCS,NYA,AL,0,0,3,0,0,0,0,9,3,0,0,0,1,0.273,0,0,0,0,0,11,0,0,0,0,1
loganbo02,2012,ALDS1,NYA,AL,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
lohseky01,2012,NLCS,SLN,NL,1,1,2,2,0,0,0,23,13,6,0,6,3,0.394,7.04,1,0,0,0,40,0,6,1,0,2
lohseky01,2012,NLDS1,SLN,NL,0,0,1,1,0,0,0,21,2,1,1,1,5,0.091,1.29,0,0,0,0,23,0,1,0,0,1
lohseky01,2012,NLWC,SLN,NL,1,0,1,1,0,0,0,17,6,2,1,1,6,0.261,3.18,0,0,0,0,24,0,2,0,0,0
lopezja02,2012,NLCS,SFN,NL,0,0,3,0,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,9,1,0,0,0,0
lopezja02,2012,NLDS2,SFN,NL,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
lowede01,2012,ALCS,NYA,AL,0,0,2,0,0,0,0,5,3,3,2,0,1,0.375,16.2,0,0,0,0,8,0,3,0,0,0
lowede01,2012,ALDS1,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
lynnla01,2012,NLCS,SLN,NL,0,1,2,2,0,0,0,22,9,4,0,4,9,0.29,4.91,0,0,0,0,36,0,8,1,0,0
lynnla01,2012,NLDS1,SLN,NL,1,1,3,0,0,0,0,10,4,3,3,2,6,0.286,8.1,0,0,0,0,16,1,3,0,0,0
lynnla01,2012,NLWC,SLN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
marshse01,2012,NLDS2,CIN,NL,0,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0
matthry01,2012,NLDS1,WAS,NL,1,0,3,0,0,0,0,9,3,2,0,1,0,0.273,6,0,0,0,0,12,0,2,0,0,1
matusbr01,2012,ALDS1,BAL,AL,0,1,5,0,0,0,0,13,2,1,1,2,5,0.143,2.08,1,1,0,0,16,2,1,0,0,1
matusbr01,2012,ALWC,BAL,AL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
medlekr01,2012,NLWC,ATL,NL,0,1,1,1,0,0,0,19,3,2,1,0,4,0.136,2.84,0,0,1,0,25,0,5,1,1,0
mijarjo01,2012,NLCS,SFN,NL,0,0,3,0,0,0,0,6,1,0,0,1,3,0.143,0,0,0,0,0,8,1,0,0,0,0
mijarjo01,2012,NLDS2,SFN,NL,0,0,2,0,0,0,0,1,2,3,0,1,1,0.667,81,0,0,0,0,4,0,3,0,0,0
mijarjo01,2012,WS,SFN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
millesh01,2012,NLCS,SLN,NL,0,0,2,0,0,0,0,10,4,2,0,1,4,0.286,5.4,0,0,0,0,15,0,2,0,0,0
milonto01,2012,ALDS2,OAK,AL,0,0,1,1,0,0,0,18,5,1,0,1,6,0.217,1.5,0,1,1,0,25,0,1,0,0,0
motagu01,2012,NLCS,SFN,NL,0,0,1,0,0,0,0,2,2,2,0,0,1,0.5,27,0,0,0,0,4,0,2,0,0,0
motagu01,2012,NLDS2,SFN,NL,0,0,2,0,0,0,0,3,4,2,0,0,2,0.571,18,0,0,0,0,7,0,2,0,0,0
motteja01,2012,NLCS,SLN,NL,0,0,3,0,0,0,2,12,2,1,1,0,0,0.143,2.25,0,0,0,0,14,3,1,0,0,0
motteja01,2012,NLDS1,SLN,NL,1,0,2,0,0,0,0,9,3,1,0,0,1,0.25,3,0,0,0,0,12,2,1,0,0,0
motteja01,2012,NLWC,SLN,NL,0,0,1,0,0,0,1,4,2,0,0,1,1,0.333,0,0,0,0,0,7,1,0,0,0,0
mujiced01,2012,NLCS,SLN,NL,1,0,5,0,0,0,0,12,4,0,0,0,3,0.25,0,0,0,0,0,16,2,0,0,0,0
mujiced01,2012,NLDS1,SLN,NL,0,0,3,0,0,0,0,9,3,1,0,1,1,0.3,3,0,0,0,0,12,0,1,0,1,0
mujiced01,2012,NLWC,SLN,NL,0,0,1,0,0,0,0,2,2,1,0,0,0,0.5,13.5,0,0,0,0,4,0,1,0,0,0
nathajo01,2012,ALWC,TEX,AL,0,0,1,0,0,0,0,3,2,2,0,1,1,0.5,18,0,0,0,0,6,1,2,0,1,0
neshepa01,2012,ALDS2,OAK,AL,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
odayda01,2012,ALDS1,BAL,AL,0,0,4,0,0,0,0,15,0,0,0,1,4,0,0,0,0,0,0,16,0,0,1,0,0
odayda01,2012,ALWC,BAL,AL,0,0,1,0,0,0,0,6,1,0,0,0,1,0.143,0,0,0,0,0,7,0,0,0,0,0
oflaher01,2012,NLWC,ATL,NL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.5,0,0,0,0,0,4,0,0,0,0,1
parkeja02,2012,ALDS2,OAK,AL,0,2,2,2,0,0,0,38,14,6,1,2,11,0.286,4.26,0,2,1,0,53,0,7,1,0,1
pattotr01,2012,ALDS1,BAL,AL,0,0,3,0,0,0,0,6,3,1,1,2,3,0.333,4.5,0,0,0,0,11,0,1,0,0,0
pettian01,2012,ALCS,NYA,AL,0,0,1,1,0,0,0,20,7,2,0,3,5,0.269,2.7,1,0,0,0,29,0,2,0,0,1
pettian01,2012,ALDS1,NYA,AL,0,1,1,1,0,0,0,21,7,3,0,1,5,0.241,3.86,0,0,0,0,30,0,3,0,0,1
phelpda01,2012,ALCS,NYA,AL,0,1,2,0,0,0,0,6,5,2,0,1,1,0.417,9,0,0,0,0,13,1,3,0,0,0
phelpda01,2012,ALDS1,NYA,AL,0,1,1,0,0,0,0,4,2,1,0,0,1,0.333,6.75,0,0,0,0,6,0,1,0,0,0
porceri01,2012,ALDS2,DET,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
porceri01,2012,WS,DET,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
rapadcl01,2012,ALCS,NYA,AL,0,0,4,0,0,0,0,4,0,0,0,2,1,0,0,1,0,0,0,6,0,0,0,0,0
rapadcl01,2012,ALDS1,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
roberda08,2012,ALCS,NYA,AL,0,0,2,0,0,0,0,6,2,1,1,0,2,0.25,4.5,0,0,0,0,8,1,1,0,0,0
roberda08,2012,ALDS1,NYA,AL,1,0,4,0,0,0,0,13,1,0,0,0,5,0.071,0,0,0,0,0,14,3,0,0,0,0
romose01,2012,NLCS,SFN,NL,0,0,4,0,0,0,0,10,2,0,0,0,3,0.167,0,0,1,0,0,12,4,0,0,0,0
romose01,2012,NLDS2,SFN,NL,1,0,3,0,0,0,1,13,2,1,0,1,1,0.133,2.08,0,0,0,0,16,3,1,0,0,0
romose01,2012,WS,SFN,NL,0,0,3,0,0,0,3,9,0,0,0,0,5,0,0,0,0,0,0,9,3,0,0,0,0
rosentr01,2012,NLCS,SLN,NL,0,0,4,0,0,0,0,16,1,0,0,2,9,0.059,0,0,0,0,0,19,0,0,0,0,0
rosentr01,2012,NLDS1,SLN,NL,0,0,3,0,0,0,0,10,1,0,0,0,6,0.091,0,0,0,0,0,11,1,0,0,0,0
rzepcma01,2012,NLCS,SLN,NL,0,0,3,0,0,0,0,4,1,1,0,1,2,0.2,6.75,0,0,0,0,6,1,1,0,0,0
rzepcma01,2012,NLDS1,SLN,NL,0,0,1,0,0,0,0,1,1,0,0,0,1,0.5,0,0,0,0,0,2,0,0,0,0,0
rzepcma01,2012,NLWC,SLN,NL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0
sabatcc01,2012,ALCS,NYA,AL,0,1,1,1,0,0,0,11,11,5,2,2,3,0.478,12.27,0,0,0,0,25,0,6,0,0,0
sabatcc01,2012,ALDS1,NYA,AL,2,0,2,2,1,0,0,53,12,3,0,3,16,0.19,1.53,0,0,0,0,67,0,3,1,0,2
salasfe01,2012,NLCS,SLN,NL,0,0,4,0,0,0,0,14,3,2,1,0,4,0.176,3.86,0,0,0,0,17,1,2,0,0,0
salasfe01,2012,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
sanchan01,2012,ALCS,DET,AL,1,0,1,1,0,0,0,21,3,0,0,3,7,0.125,0,1,0,0,0,27,0,0,0,0,0
sanchan01,2012,ALDS2,DET,AL,0,1,1,1,0,0,0,19,5,2,1,2,3,0.227,2.84,0,0,0,0,24,0,2,0,0,1
sanchan01,2012,WS,DET,AL,0,1,1,1,0,0,0,21,6,2,0,1,8,0.222,2.57,0,1,0,0,28,0,2,0,0,0
saundjo01,2012,ALDS1,BAL,AL,0,0,1,1,0,0,0,17,3,1,0,4,5,0.176,1.59,0,0,0,0,22,0,1,1,0,1
saundjo01,2012,ALWC,BAL,AL,1,0,1,1,0,0,0,17,6,1,0,1,4,0.286,1.59,0,0,0,0,22,0,1,0,0,3
scherma01,2012,ALCS,DET,AL,1,0,1,1,0,0,0,17,2,1,0,2,10,0.1,1.59,0,0,0,0,22,0,1,0,0,0
scherma01,2012,ALDS2,DET,AL,0,0,1,1,0,0,0,16,3,0,0,1,8,0.158,0,0,1,0,0,20,0,1,0,0,0
scherma01,2012,WS,DET,AL,0,0,1,1,0,0,0,19,7,3,1,1,8,0.28,4.26,0,0,0,0,26,0,3,0,0,0
scribev01,2012,ALDS2,OAK,AL,0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0
simonal01,2012,NLDS2,CIN,NL,0,0,1,0,0,0,0,3,1,0,0,1,1,0.25,0,0,0,0,0,5,1,0,0,0,0
smylydr01,2012,ALCS,DET,AL,1,0,2,0,0,0,0,7,1,0,0,0,2,0.125,0,0,0,0,0,8,1,0,0,0,0
smylydr01,2012,WS,DET,AL,0,0,2,0,0,0,0,5,1,1,0,3,2,0.2,5.4,1,0,0,0,8,0,1,0,0,1
soriara01,2012,ALCS,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
soriara01,2012,ALDS1,NYA,AL,0,0,2,0,0,0,0,10,2,0,0,0,2,0.222,0,0,0,0,0,10,0,0,1,0,0
stammcr01,2012,NLDS1,WAS,NL,0,0,4,0,0,0,0,9,5,3,1,2,3,0.357,9,0,0,3,0,21,0,3,1,1,0
storedr01,2012,NLDS1,WAS,NL,1,1,4,0,0,0,1,12,3,4,0,3,6,0.2,9,0,0,0,0,18,4,4,0,0,0
stroppe01,2012,ALDS1,BAL,AL,1,0,2,0,0,0,0,7,1,0,0,1,2,0.125,0,0,0,0,0,9,0,0,0,0,0
ueharko01,2012,ALWC,TEX,AL,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
valvejo01,2012,ALCS,DET,AL,0,0,1,0,0,0,0,2,3,4,2,1,2,0.6,54,0,0,0,0,6,0,4,0,0,0
valvejo01,2012,ALDS2,DET,AL,0,1,2,0,0,0,1,5,4,3,0,0,3,0.444,16.2,0,0,0,0,9,2,3,0,0,0
valvejo01,2012,WS,DET,AL,0,0,1,0,0,0,0,1,4,2,0,0,1,0.8,54,0,0,0,0,5,0,2,0,0,0
ventejo01,2012,NLWC,ATL,NL,0,0,1,0,0,0,0,2,1,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,1
verlaju01,2012,ALCS,DET,AL,1,0,1,1,0,0,0,25,3,1,1,0,3,0.107,1.08,0,0,0,0,28,0,1,0,0,0
verlaju01,2012,ALDS2,DET,AL,2,0,2,2,1,1,0,48,7,1,1,5,22,0.13,0.56,0,0,0,0,59,0,1,0,0,0
verlaju01,2012,WS,DET,AL,0,1,1,1,0,0,0,12,6,5,2,1,4,0.333,11.25,0,0,0,0,19,0,5,0,0,0
vogelry01,2012,NLCS,SFN,NL,2,0,2,2,0,0,0,42,8,2,0,3,13,0.157,1.29,0,0,1,0,55,0,2,0,0,0
vogelry01,2012,NLDS2,SFN,NL,0,0,1,1,0,0,0,15,3,1,0,3,5,0.176,1.8,0,0,0,0,20,0,1,0,0,0
vogelry01,2012,WS,SFN,NL,1,0,1,1,0,0,0,17,5,0,0,4,3,0.25,0,0,0,0,0,24,0,0,0,0,2
wainwad01,2012,NLCS,SLN,NL,1,0,1,1,0,0,0,21,4,1,1,0,5,0.16,1.29,0,0,0,0,25,0,1,0,0,0
wainwad01,2012,NLDS1,SLN,NL,0,0,2,2,0,0,0,24,13,7,3,3,15,0.351,7.88,0,1,0,0,40,0,7,0,0,0
zimmejo02,2012,NLDS1,WAS,NL,0,1,2,1,0,0,0,12,7,5,1,0,5,0.389,11.25,0,0,0,0,18,0,5,0,0,0
zitoba01,2012,NLCS,SFN,NL,1,0,1,1,0,0,0,23,6,0,0,1,6,0.214,0,1,0,0,0,29,0,0,0,0,1
zitoba01,2012,NLDS2,SFN,NL,0,0,1,1,0,0,0,8,4,2,1,4,4,0.333,6.75,0,0,0,0,16,0,2,0,0,0
zitoba01,2012,WS,SFN,NL,1,0,1,1,0,0,0,17,6,1,0,1,3,0.273,1.59,0,0,0,0,23,0,1,0,0,1
albural01,2013,ALCS,DET,AL,0,0,6,0,0,0,0,12,2,1,0,2,7,0.154,2.25,1,0,0,0,16,3,1,1,0,0
albural01,2013,ALDS2,DET,AL,0,1,1,0,0,0,0,2,2,1,0,1,2,0.5,13.5,1,0,0,0,5,0,1,0,0,0
allenco01,2013,ALWC,CLE,AL,0,0,1,0,0,0,0,1,1,0,0,0,1,0.5,0,0,0,0,0,2,0,1,0,0,0
alvarjo02,2013,ALDS2,DET,AL,0,0,1,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,10,0,0,0,0,0
anderbr04,2013,ALDS2,OAK,AL,0,0,1,0,0,0,0,1,1,1,0,1,1,0.5,27,0,1,0,0,3,1,1,0,0,0
archech01,2013,ALDS1,TBA,AL,0,0,2,0,0,0,0,5,1,0,0,0,2,0.2,0,0,0,0,0,6,0,0,0,1,0
avilalu01,2013,NLDS2,ATL,NL,0,0,4,0,0,0,0,8,3,0,0,1,1,0.3,0,1,0,0,0,11,1,0,0,0,1
axforjo01,2013,NLCS,SLN,NL,0,0,2,0,0,0,0,6,2,1,1,1,4,0.25,4.5,0,0,0,0,9,1,1,0,0,0
axforjo01,2013,NLDS1,SLN,NL,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0
axforjo01,2013,WS,SLN,NL,0,0,2,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,8,1,0,0,0,0
ayalalu01,2013,NLDS2,ATL,NL,0,0,3,0,0,0,0,6,1,0,0,2,3,0.2,0,1,0,0,0,8,0,0,1,0,1
balfogr01,2013,ALDS2,OAK,AL,1,0,3,0,0,0,1,9,0,0,0,1,3,0,0,0,0,0,0,10,3,0,0,0,0
belisro01,2013,NLCS,LAN,NL,0,0,4,0,0,0,0,8,1,2,0,1,1,0.1,6.75,1,0,1,0,12,0,2,0,0,0
belisro01,2013,NLDS2,LAN,NL,0,0,3,0,0,0,0,3,2,1,0,1,1,0.4,9,0,0,0,0,6,0,1,0,0,0
benoijo01,2013,ALCS,DET,AL,0,0,3,0,0,0,1,7,4,2,1,0,4,0.364,7.71,0,0,0,0,11,2,2,0,0,0
benoijo01,2013,ALDS2,DET,AL,0,0,3,0,0,0,2,10,3,2,0,1,6,0.231,5.4,0,0,1,0,15,3,2,0,0,0
breslcr01,2013,ALCS,BOS,AL,0,0,4,0,0,0,0,10,1,0,0,4,2,0.091,0,1,0,0,0,15,0,0,0,0,0
breslcr01,2013,ALDS1,BOS,AL,1,0,3,0,0,0,0,11,2,0,0,1,4,0.167,0,0,0,1,0,14,0,0,0,0,1
breslcr01,2013,WS,BOS,AL,0,0,3,0,0,0,0,1,3,2,0,2,0,1,54,0,0,1,0,7,0,3,0,1,0
buchhcl01,2013,ALCS,BOS,AL,0,0,2,2,0,0,0,32,12,7,2,2,10,0.279,5.91,0,1,1,0,46,0,7,0,0,2
buchhcl01,2013,ALDS1,BOS,AL,0,0,1,1,0,0,0,18,7,3,1,3,5,0.292,4.5,0,0,0,0,27,0,3,0,0,0
buchhcl01,2013,WS,BOS,AL,0,0,1,1,0,0,0,12,3,0,0,3,2,0.2,0,1,1,0,0,18,0,1,0,0,0
burneaj01,2013,NLDS1,PIT,NL,0,1,1,1,0,0,0,6,6,7,1,4,0,0.545,31.5,0,0,1,0,16,0,7,0,0,1
capuach01,2013,NLDS2,LAN,NL,1,0,1,0,0,0,0,9,0,0,0,3,3,0,0,0,0,0,0,11,0,0,1,0,1
carpeda01,2013,NLDS2,ATL,NL,0,1,3,0,0,0,0,8,3,4,2,1,3,0.273,13.5,0,0,0,0,12,1,4,0,0,0
choatra01,2013,NLCS,SLN,NL,0,0,4,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0
choatra01,2013,NLDS1,SLN,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
choatra01,2013,WS,SLN,NL,0,0,4,0,0,0,0,2,1,0,0,1,0,0.333,0,0,0,0,0,4,0,0,0,0,0
cobbal01,2013,ALDS1,TBA,AL,0,0,1,1,0,0,0,15,5,2,0,2,5,0.25,3.6,0,1,1,0,23,0,3,0,0,0
cobbal01,2013,ALWC,TBA,AL,1,0,1,1,0,0,0,20,8,0,0,1,5,0.296,0,0,0,0,0,28,0,0,0,0,1
cokeph01,2013,ALCS,DET,AL,0,0,4,0,0,0,0,3,1,1,0,0,0,0.25,9,0,0,0,0,4,0,1,0,0,0
colege01,2013,NLDS1,PIT,NL,1,1,2,2,0,0,0,33,5,3,2,2,10,0.132,2.45,0,0,0,0,40,0,3,0,0,0
colonba01,2013,ALDS2,OAK,AL,0,1,1,1,0,0,0,18,10,3,0,0,4,0.4,4.5,0,0,1,0,26,0,3,0,0,1
cookry01,2013,ALDS2,OAK,AL,0,0,1,0,0,0,0,2,1,2,0,1,1,0.333,27,0,0,0,0,4,0,2,0,0,0
cuetojo01,2013,NLWC,CIN,NL,0,1,1,1,0,0,0,10,8,4,2,1,0,0.471,10.8,0,0,0,0,19,0,4,0,1,0
dempsry01,2013,ALCS,BOS,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0,0,0,0,0,3,0,0,0,0,1
dempsry01,2013,ALDS1,BOS,AL,0,0,1,0,0,0,0,3,1,0,0,0,2,0.25,0,0,0,0,0,4,1,0,0,0,0
dempsry01,2013,WS,BOS,AL,0,0,1,0,0,0,0,3,2,1,1,0,1,0.4,9,0,0,0,0,5,1,1,0,0,0
doolise01,2013,ALDS2,OAK,AL,0,1,4,0,0,0,0,13,3,2,1,2,6,0.176,4.15,0,0,0,0,19,1,2,0,0,0
doubrfe01,2013,ALCS,BOS,AL,0,0,2,0,0,0,0,7,1,0,0,2,1,0.143,0,0,0,1,0,10,1,0,0,0,1
doubrfe01,2013,WS,BOS,AL,1,0,2,0,0,0,0,14,2,1,0,1,3,0.125,1.93,1,0,0,0,17,0,1,0,0,0
fistedo01,2013,ALCS,DET,AL,1,0,1,1,0,0,0,18,8,1,0,1,7,0.308,1.5,0,0,0,0,27,0,1,0,0,0
fistedo01,2013,ALDS2,DET,AL,0,0,1,1,0,0,0,18,7,3,1,1,1,0.292,4.5,0,1,0,0,25,0,3,0,0,1
garcifr02,2013,NLDS2,ATL,NL,0,0,1,1,0,0,0,18,8,2,2,2,6,0.333,3,1,0,0,0,26,0,2,0,0,1
gomezje01,2013,NLDS1,PIT,NL,0,0,1,0,0,0,0,12,3,0,0,2,0,0.214,0,0,0,0,0,17,0,2,1,0,0
grayso01,2013,ALDS2,OAK,AL,0,1,2,2,0,0,0,39,10,3,1,6,12,0.217,2.08,1,0,0,0,53,0,3,1,0,0
greinza01,2013,NLCS,LAN,NL,1,0,2,2,0,0,0,45,10,4,0,2,14,0.192,2.4,0,0,0,0,54,0,4,0,0,2
greinza01,2013,NLDS2,LAN,NL,0,1,1,1,0,0,0,18,4,2,0,0,3,0.182,3,0,0,0,0,22,0,2,0,0,0
grillja01,2013,NLDS1,PIT,NL,0,0,3,0,0,0,1,7,3,0,0,0,3,0.3,0,0,0,0,0,10,3,0,0,0,0
grillja01,2013,NLWC,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
haleda02,2013,NLDS2,ATL,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
hellije01,2013,ALDS1,TBA,AL,0,0,1,1,0,0,0,3,1,0,0,2,0,0.25,0,0,0,0,0,6,0,0,0,0,0
hoovejj01,2013,NLWC,CIN,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
howeljp01,2013,NLCS,LAN,NL,0,0,4,0,0,0,0,11,4,1,1,2,3,0.286,2.45,0,1,0,0,17,1,1,0,1,0
howeljp01,2013,NLDS2,LAN,NL,0,0,3,0,0,0,0,7,1,0,0,1,3,0.125,0,0,0,0,0,9,0,0,0,0,0
janseke01,2013,NLCS,LAN,NL,0,0,3,0,0,0,1,6,5,2,0,0,3,0.455,9,0,0,0,0,11,3,2,0,0,0
janseke01,2013,NLDS2,LAN,NL,0,0,3,0,0,0,1,7,1,0,0,1,7,0.125,0,0,0,0,0,9,3,0,0,0,0
kellyjo05,2013,NLCS,SLN,NL,0,1,2,2,0,0,0,33,13,6,2,2,8,0.289,4.91,0,1,1,0,48,0,6,0,0,1
kellyjo05,2013,NLDS1,SLN,NL,0,0,1,1,0,0,0,16,5,2,0,4,5,0.263,3.38,1,0,0,0,24,0,3,1,0,0
kellyjo05,2013,WS,SLN,NL,0,0,1,1,0,0,0,16,2,2,0,3,6,0.111,3.38,0,0,0,0,21,0,2,0,0,0
kershcl01,2013,NLCS,LAN,NL,0,2,2,2,0,0,0,30,12,7,0,3,10,0.3,6.3,1,2,0,0,44,0,8,0,1,1
kershcl01,2013,NLDS2,LAN,NL,1,0,2,2,0,0,0,39,6,1,0,4,18,0.13,0.69,0,2,0,0,50,0,3,0,0,0
kimbrcr01,2013,NLDS2,ATL,NL,0,0,1,0,0,0,1,4,0,0,0,2,2,0,0,0,0,0,0,5,1,0,0,0,0
lackejo01,2013,ALCS,BOS,AL,1,0,1,1,0,0,0,20,4,0,0,0,8,0.167,0,0,0,0,0,24,0,0,0,0,0
lackejo01,2013,ALDS1,BOS,AL,1,0,1,1,0,0,0,16,7,4,0,3,6,0.333,6.75,0,0,1,0,26,0,4,0,1,1
lackejo01,2013,WS,BOS,AL,1,1,3,2,0,0,0,42,14,4,0,3,11,0.246,2.57,0,3,0,0,60,0,4,0,0,1
lecursa01,2013,NLWC,CIN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0,0,0,0,0,3,1,0,0,0,1
lestejo01,2013,ALCS,BOS,AL,1,1,2,2,0,0,0,35,13,3,0,4,7,0.295,2.31,0,0,2,0,51,0,3,1,0,2
lestejo01,2013,ALDS1,BOS,AL,1,0,1,1,0,0,0,23,3,2,2,3,7,0.115,2.35,0,0,0,0,29,0,2,0,0,0
lestejo01,2013,WS,BOS,AL,2,0,2,2,0,0,0,46,9,1,1,1,15,0.173,0.59,0,0,0,0,54,0,1,1,0,2
liriafr01,2013,NLDS1,PIT,NL,0,0,1,1,0,0,0,18,3,2,0,2,5,0.143,3,0,1,1,0,24,0,2,0,0,0
liriafr01,2013,NLWC,PIT,NL,1,0,1,1,0,0,0,21,4,1,0,1,5,0.167,1.29,0,0,1,0,26,0,1,0,0,1
lynnla01,2013,NLCS,SLN,NL,2,0,2,1,0,0,0,22,7,2,0,4,6,0.269,2.45,1,0,0,0,31,1,2,1,0,2
lynnla01,2013,NLDS1,SLN,NL,0,1,1,1,0,0,0,13,7,5,1,3,6,0.35,10.38,1,0,1,0,24,0,5,0,0,0
lynnla01,2013,WS,SLN,NL,0,1,2,1,0,0,0,17,5,3,0,4,5,0.25,4.76,0,0,0,0,25,0,3,0,1,1
manesse01,2013,NLCS,SLN,NL,0,0,3,0,0,0,0,4,2,0,0,0,1,0.4,0,0,0,0,0,5,0,0,0,0,1
manesse01,2013,NLDS1,SLN,NL,0,0,2,0,0,0,0,4,1,0,0,0,0,0.25,0,0,0,0,0,5,0,0,0,1,0
manesse01,2013,WS,SLN,NL,0,0,4,0,0,0,0,7,3,1,1,0,2,0.3,3.86,0,0,0,0,10,0,2,0,0,1
marmoca01,2013,NLCS,LAN,NL,0,0,2,0,0,0,0,11,1,0,0,1,5,0.083,0,0,0,0,0,13,2,0,0,0,0
marshse01,2013,NLWC,CIN,NL,0,0,1,0,0,0,0,0,1,1,0,2,0,1,inf,1,0,0,0,3,0,1,0,0,0
martica04,2013,NLCS,SLN,NL,0,0,4,0,0,0,0,14,1,0,0,1,4,0.077,0,0,0,0,0,14,0,0,0,0,1
martica04,2013,NLDS1,SLN,NL,0,1,3,0,0,0,0,6,1,2,0,1,2,0.167,9,0,0,0,0,7,0,2,0,0,0
martica04,2013,WS,SLN,NL,0,0,5,0,0,0,0,18,5,3,0,1,5,0.217,4.5,1,1,1,0,26,1,3,0,1,0
masteju01,2013,ALWC,CLE,AL,0,0,1,0,0,0,0,6,1,0,0,0,2,0.167,0,0,0,1,0,7,0,0,0,0,1
mazzavi01,2013,NLDS1,PIT,NL,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
mcgeeja01,2013,ALDS1,TBA,AL,0,1,3,0,0,0,0,8,3,2,0,3,2,0.273,6.75,1,0,0,0,14,1,2,0,0,0
mcgeeja01,2013,ALWC,TBA,AL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
medlekr01,2013,NLDS2,ATL,NL,0,1,1,1,0,0,0,12,9,5,1,1,4,0.45,11.25,0,0,1,0,23,0,5,0,1,0
melanma01,2013,NLDS1,PIT,NL,1,0,4,0,0,0,0,11,5,4,2,1,2,0.333,9.82,0,0,0,0,16,1,4,0,0,1
millesh01,2013,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,1,1,1,0,1,0.25,9,0,0,0,0,4,0,1,0,0,0
minormi01,2013,NLDS2,ATL,NL,1,0,1,1,0,0,0,19,8,1,0,1,5,0.333,1.42,0,0,0,0,26,0,1,1,0,2
moorema02,2013,ALDS1,TBA,AL,0,1,2,1,0,0,0,19,9,7,0,3,7,0.321,9.95,1,1,1,0,32,0,8,0,0,1
moralfr01,2013,ALCS,BOS,AL,0,0,2,0,0,0,0,3,2,0,0,1,0,0.4,0,0,0,0,0,6,0,0,0,0,0
moralfr01,2013,ALDS1,BOS,AL,0,0,1,0,0,0,0,1,1,1,0,1,0,0.5,27,0,0,0,0,3,0,1,0,0,0
