playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
grandcu01,2006,DET,AL,ALCS,CF,4,4,108,12,0,0,0,0,,,
grandcu01,2006,DET,AL,ALDS1,CF,4,4,105,16,0,0,0,0,,,
grandcu01,2006,DET,AL,WS,CF,5,5,126,9,0,0,0,0,,,
greenkh01,2006,SDN,NL,NLDS2,SS,3,0,26,0,4,0,1,0,,,
greensh01,2006,NYN,NL,NLCS,RF,7,7,183,9,0,0,0,0,,,
greensh01,2006,NYN,NL,NLDS1,RF,2,2,54,5,1,0,1,0,,,
grillja01,2006,DET,AL,ALCS,P,2,0,3,0,0,0,0,0,,,
grillja01,2006,DET,AL,ALDS1,P,1,0,1,0,0,1,0,0,,,
grillja01,2006,DET,AL,WS,P,2,0,5,0,2,0,0,0,,,
guerrma02,2006,MIN,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
guillca01,2006,DET,AL,ALCS,1B,4,3,93,27,2,1,4,0,,,
guillca01,2006,DET,AL,ALCS,SS,1,1,15,3,3,0,3,0,,,
guillca01,2006,DET,AL,ALDS1,SS,4,4,105,7,8,0,2,0,,,
guillca01,2006,DET,AL,WS,1B,2,2,54,18,0,0,1,0,,,
guillca01,2006,DET,AL,WS,SS,3,3,72,4,7,0,2,0,,,
hancojo01,2006,SLN,NL,NLCS,P,2,0,1,0,0,0,0,0,,,
hancojo01,2006,SLN,NL,NLDS2,P,1,0,5,0,0,0,0,0,,,
harderi01,2006,OAK,AL,ALCS,P,1,1,17,1,0,0,1,0,,,
harenda01,2006,OAK,AL,ALCS,P,1,1,15,0,1,0,0,0,,,
harenda01,2006,OAK,AL,ALDS2,P,1,1,18,0,1,0,0,0,,,
heilmaa01,2006,NYN,NL,NLCS,P,3,0,13,1,0,0,0,0,,,
heilmaa01,2006,NYN,NL,NLDS1,P,3,0,9,0,0,0,0,0,,,
hendrma01,2006,LAN,NL,NLDS1,P,3,0,8,0,1,0,0,0,,,
henslcl01,2006,SDN,NL,NLDS2,P,2,0,8,1,0,0,0,0,,,
hernaro01,2006,NYN,NL,NLCS,P,3,0,7,0,0,0,0,0,,,
hoffmtr01,2006,SDN,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
hunteto01,2006,MIN,AL,ALDS2,CF,3,3,78,9,0,0,0,0,,,
ingebr01,2006,DET,AL,ALCS,3B,4,4,108,3,10,0,1,0,,,
ingebr01,2006,DET,AL,ALDS1,3B,4,4,105,2,5,0,0,0,,,
ingebr01,2006,DET,AL,WS,3B,5,5,123,2,12,3,0,0,,,
jeterde01,2006,NYA,AL,ALDS1,SS,4,4,102,7,11,1,2,0,,,
jimenda01,2006,OAK,AL,ALCS,2B,4,4,99,13,9,2,2,0,,,
jimenda01,2006,OAK,AL,ALDS2,2B,2,1,30,1,6,0,2,0,,,
johnsra05,2006,NYA,AL,ALDS1,P,1,1,17,0,2,0,0,0,,,
johnsty01,2006,SLN,NL,NLCS,P,4,0,11,0,0,0,0,0,,,
johnsty01,2006,SLN,NL,NLDS2,P,4,0,8,0,0,0,0,0,,,
johnsty01,2006,SLN,NL,WS,P,2,0,3,0,0,0,0,0,,,
jonesto02,2006,DET,AL,ALCS,P,3,0,9,0,0,0,0,0,,,
jonesto02,2006,DET,AL,ALDS1,P,2,0,6,0,0,0,0,0,,,
jonesto02,2006,DET,AL,WS,P,2,0,5,0,0,1,0,0,,,
kendaja01,2006,OAK,AL,ALCS,C,4,4,104,26,0,0,0,0,0,,
kendaja01,2006,OAK,AL,ALDS2,C,3,3,81,11,2,1,0,0,0,,
kennejo04,2006,OAK,AL,ALCS,P,4,0,11,0,0,0,0,0,,,
kentje01,2006,LAN,NL,NLDS1,1B,1,0,9,2,0,0,0,0,,,
kentje01,2006,LAN,NL,NLDS1,2B,3,3,66,3,5,1,0,0,,,
kigerma01,2006,OAK,AL,ALCS,2B,2,0,5,1,0,0,0,0,,,
kinnejo01,2006,SLN,NL,NLCS,P,3,0,10,0,0,0,0,0,,,
kinnejo01,2006,SLN,NL,NLDS2,P,2,0,6,0,0,0,0,0,,,
kinnejo01,2006,SLN,NL,WS,P,2,0,3,0,0,0,0,0,,,
kotsama01,2006,OAK,AL,ALCS,CF,4,4,104,10,0,0,0,0,,,
kotsama01,2006,OAK,AL,ALDS2,CF,3,3,81,10,0,0,0,0,,,
kuoho01,2006,LAN,NL,NLDS1,P,1,1,13,0,0,0,0,0,,,
ledezwi01,2006,DET,AL,ALCS,P,2,0,8,0,0,0,0,0,,,
ledezwi01,2006,DET,AL,WS,P,2,0,4,0,0,0,0,0,,,
lidleco01,2006,NYA,AL,ALDS1,P,1,0,4,0,0,0,0,0,,,
linebsc01,2006,SDN,NL,NLDS2,P,2,0,4,0,0,0,0,0,,,
loaizes01,2006,OAK,AL,ALCS,P,1,1,18,0,2,0,1,0,,,
loaizes01,2006,OAK,AL,ALDS2,P,1,1,15,0,1,0,0,0,,,
loducpa01,2006,NYN,NL,NLCS,C,7,7,183,34,1,1,1,0,0,,
loducpa01,2006,NYN,NL,NLDS1,C,3,3,81,23,0,0,1,0,0,,
loftoke01,2006,LAN,NL,NLDS1,CF,3,3,75,5,1,0,0,0,,,
loneyja01,2006,LAN,NL,NLDS1,1B,1,1,27,10,0,1,2,0,,,
loopebr01,2006,SLN,NL,NLCS,P,3,0,14,0,2,0,0,0,,,
loopebr01,2006,SLN,NL,NLDS2,P,1,0,5,0,1,0,0,0,,,
loopebr01,2006,SLN,NL,WS,P,3,0,7,0,0,0,0,0,,,
lowede01,2006,LAN,NL,NLDS1,P,1,1,16,0,0,0,0,0,,,
lugoju01,2006,LAN,NL,NLDS1,2B,1,0,9,3,1,0,0,0,,,
lugoju01,2006,LAN,NL,NLDS1,3B,1,1,15,0,1,0,0,0,,,
maddugr01,2006,LAN,NL,NLDS1,P,1,1,12,0,1,0,0,0,,,
mainejo01,2006,NYN,NL,NLCS,P,2,2,28,0,1,0,0,0,,,
mainejo01,2006,NYN,NL,NLDS1,P,1,1,13,0,1,0,0,0,,,
martiru01,2006,LAN,NL,NLDS1,C,3,3,75,24,2,0,0,0,0,,
matsuhi01,2006,NYA,AL,ALDS1,LF,3,3,78,7,0,0,0,0,,,
mauerjo01,2006,MIN,AL,ALDS2,C,3,3,78,19,1,0,0,0,0,,
meredcl01,2006,SDN,NL,NLDS2,P,2,0,11,0,0,0,0,0,,,
milesaa01,2006,SLN,NL,NLCS,2B,1,0,4,0,0,0,0,0,,,
milesaa01,2006,SLN,NL,NLDS2,2B,1,0,4,0,0,0,0,0,,,
milesaa01,2006,SLN,NL,WS,2B,2,2,51,3,4,0,2,0,,,
minerza01,2006,DET,AL,WS,P,1,0,2,0,0,0,0,0,,,
molinya01,2006,SLN,NL,NLCS,C,7,7,180,36,3,0,0,0,0,,
molinya01,2006,SLN,NL,NLDS2,C,4,4,102,33,5,1,1,0,0,,
molinya01,2006,SLN,NL,WS,C,5,5,132,35,3,0,0,0,0,,
monrocr01,2006,DET,AL,ALCS,LF,4,4,108,6,0,0,0,0,,,
monrocr01,2006,DET,AL,ALDS1,LF,4,4,105,10,0,0,0,0,,,
monrocr01,2006,DET,AL,WS,LF,5,5,123,8,1,0,0,0,,,
morneju01,2006,MIN,AL,ALDS2,1B,3,3,78,29,2,1,2,0,,,
motagu01,2006,NYN,NL,NLCS,P,5,0,13,0,1,0,0,0,,,
motagu01,2006,NYN,NL,NLDS1,P,2,0,12,0,0,0,0,0,,,
mussimi01,2006,NYA,AL,ALDS1,P,1,1,21,2,3,0,0,0,,,
myersmi01,2006,NYA,AL,ALDS1,P,1,0,0,0,0,0,0,0,,,
nathajo01,2006,MIN,AL,ALDS2,P,1,0,2,0,0,0,0,0,,,
neshepa01,2006,MIN,AL,ALDS2,P,2,0,3,0,0,0,0,0,,,
oliveda02,2006,NYN,NL,NLCS,P,1,0,18,0,2,0,0,0,,,
oliveda02,2006,NYN,NL,NLDS1,P,1,0,4,1,2,0,1,0,,,
ordonma01,2006,DET,AL,ALCS,RF,4,4,108,8,0,0,0,0,,,
ordonma01,2006,DET,AL,ALDS1,RF,4,4,105,8,0,0,0,0,,,
ordonma01,2006,DET,AL,WS,RF,5,5,126,5,0,0,0,0,,,
parkch01,2006,SDN,NL,NLDS2,P,1,0,6,0,0,0,0,0,,,
paytoja01,2006,OAK,AL,ALCS,LF,4,4,104,6,0,0,0,0,,,
paytoja01,2006,OAK,AL,ALDS2,LF,3,3,81,6,0,0,0,0,,,
peavyja01,2006,SDN,NL,NLDS2,P,1,1,16,0,0,0,0,0,,,
pennybr01,2006,LAN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
perezne01,2006,DET,AL,ALCS,SS,1,1,27,0,1,0,0,0,,,
perezne01,2006,DET,AL,WS,3B,1,0,3,1,1,0,1,0,,,
perezne01,2006,DET,AL,WS,SS,1,0,3,0,1,0,0,0,,,
perezol01,2006,NYN,NL,NLCS,P,2,2,35,0,0,0,0,0,,,
perkigl01,2006,MIN,AL,ALDS2,P,1,0,1,0,0,0,0,0,,,
phillan01,2006,NYA,AL,ALDS1,1B,1,0,6,2,0,0,1,0,,,
piazzmi01,2006,SDN,NL,NLDS2,C,2,2,47,14,1,0,0,0,0,,
polanpl01,2006,DET,AL,ALCS,2B,4,4,108,12,10,0,6,0,,,
polanpl01,2006,DET,AL,ALDS1,2B,4,4,105,8,13,0,3,0,,,
polanpl01,2006,DET,AL,WS,2B,5,5,126,11,8,0,1,0,,,
posadjo01,2006,NYA,AL,ALDS1,C,4,4,102,21,2,0,0,0,1,,
proctsc01,2006,NYA,AL,ALDS1,P,3,0,12,0,1,0,0,0,,,
pujolal01,2006,SLN,NL,NLCS,1B,7,7,183,65,5,0,4,0,,,
pujolal01,2006,SLN,NL,NLDS2,1B,4,4,108,33,3,0,4,0,,,
pujolal01,2006,SLN,NL,WS,1B,5,5,132,47,1,1,3,0,,,
puntoni01,2006,MIN,AL,ALDS2,3B,3,3,78,3,2,0,0,0,,,
radkebr01,2006,MIN,AL,ALDS2,P,1,1,12,0,0,1,0,0,,,
reyesan01,2006,SLN,NL,NLCS,P,1,1,12,0,0,0,0,0,,,
reyesan01,2006,SLN,NL,WS,P,1,1,24,0,0,0,0,0,,,
reyesde01,2006,MIN,AL,ALDS2,P,2,0,3,0,0,0,0,0,,,
reyesjo01,2006,NYN,NL,NLCS,SS,7,7,183,14,22,0,5,0,,,
reyesjo01,2006,NYN,NL,NLDS1,SS,3,3,81,5,8,0,1,0,,,
rincoju01,2006,MIN,AL,ALDS2,P,2,0,9,0,0,0,0,0,,,
riverma01,2006,NYA,AL,ALDS1,P,1,0,3,0,0,0,0,0,,,
roberda07,2006,SDN,NL,NLDS2,LF,4,4,105,7,1,0,0,0,,,
roberna01,2006,DET,AL,ALCS,P,1,1,15,0,0,0,0,0,,,
roberna01,2006,DET,AL,ALDS1,P,1,1,17,0,1,0,0,0,,,
roberna01,2006,DET,AL,WS,P,1,1,15,0,0,0,0,0,,,
rodnefe01,2006,DET,AL,ALCS,P,3,0,11,1,0,0,1,0,,,
rodnefe01,2006,DET,AL,WS,P,4,0,12,0,1,1,0,0,,,
rodrial01,2006,NYA,AL,ALDS1,3B,4,4,102,4,7,1,1,0,,,
rodriiv01,2006,DET,AL,ALCS,C,4,4,108,29,0,0,0,0,0,,
rodriiv01,2006,DET,AL,ALDS1,C,4,4,105,25,1,0,0,0,0,,
rodriiv01,2006,DET,AL,WS,C,5,5,126,36,4,0,1,0,0,,
rogerke01,2006,DET,AL,ALCS,P,1,1,22,0,1,0,0,0,,,
rogerke01,2006,DET,AL,ALDS1,P,1,1,23,1,1,0,0,0,,,
rogerke01,2006,DET,AL,WS,P,1,1,24,1,3,0,0,0,,,
rolensc01,2006,SLN,NL,NLCS,3B,7,6,159,4,11,2,0,0,,,
rolensc01,2006,SLN,NL,NLDS2,3B,3,3,81,1,4,0,0,0,,,
rolensc01,2006,SLN,NL,WS,3B,5,5,132,3,9,1,2,0,,,
saitota01,2006,LAN,NL,NLDS1,P,2,0,8,0,0,0,0,0,,,
santajo01,2006,MIN,AL,ALDS2,P,1,1,24,0,1,0,0,0,,,
santira01,2006,DET,AL,ALCS,SS,3,2,66,4,9,0,3,0,,,
santira01,2006,DET,AL,WS,SS,2,2,51,2,9,0,1,0,,,
scutama01,2006,OAK,AL,ALCS,SS,4,4,104,4,14,0,2,0,,,
scutama01,2006,OAK,AL,ALDS2,SS,3,3,81,4,13,0,1,0,,,
seaneru01,2006,SDN,NL,NLDS2,P,1,0,5,0,0,0,0,0,,,
sheffga01,2006,NYA,AL,ALDS1,1B,3,3,72,23,2,1,1,0,,,
spiezsc01,2006,SLN,NL,NLCS,3B,1,1,24,1,1,0,0,0,,,
spiezsc01,2006,SLN,NL,NLCS,LF,3,3,72,5,0,0,0,0,,,
spiezsc01,2006,SLN,NL,NLDS2,3B,1,1,27,1,0,0,0,0,,,
streehu01,2006,OAK,AL,ALCS,P,2,0,10,0,1,0,0,0,,,
streehu01,2006,OAK,AL,ALDS2,P,3,0,9,0,0,0,0,0,,,
suppaje01,2006,SLN,NL,NLCS,P,2,2,45,0,2,0,0,0,,,
suppaje01,2006,SLN,NL,NLDS2,P,1,1,13,0,2,0,1,0,,,
suppaje01,2006,SLN,NL,WS,P,1,1,18,0,0,0,0,0,,,
swishni01,2006,OAK,AL,ALCS,1B,4,4,104,33,1,0,3,0,,,
swishni01,2006,OAK,AL,ALDS2,1B,3,3,81,33,1,0,2,0,,,
tagucso01,2006,SLN,NL,NLCS,CF,1,0,3,0,0,0,0,0,,,
tagucso01,2006,SLN,NL,NLCS,LF,3,0,18,1,0,0,0,0,,,
tagucso01,2006,SLN,NL,NLDS2,LF,2,0,12,1,0,0,0,0,,,
tagucso01,2006,SLN,NL,WS,LF,3,2,50,4,0,0,0,0,,,
tagucso01,2006,SLN,NL,WS,RF,3,1,37,4,0,0,0,0,,,
thamema01,2006,DET,AL,WS,LF,1,0,3,0,0,0,0,0,,,
thompbr01,2006,SLN,NL,NLCS,P,2,0,2,0,0,0,0,0,,,
thompbr01,2006,SLN,NL,NLDS2,P,1,0,2,0,0,0,0,0,,,
thompbr01,2006,SLN,NL,WS,P,1,0,2,0,0,0,0,0,,,
tomkobr01,2006,LAN,NL,NLDS1,P,2,0,3,0,0,1,0,0,,,
trachst01,2006,NYN,NL,NLCS,P,1,1,3,0,1,0,0,0,,,
trachst01,2006,NYN,NL,NLDS1,P,1,1,10,1,0,0,0,0,,,
valenjo03,2006,NYN,NL,NLCS,2B,7,7,183,15,31,0,9,0,,,
valenjo03,2006,NYN,NL,NLDS1,2B,3,3,81,3,6,1,1,0,,,
verlaju01,2006,DET,AL,ALCS,P,1,1,16,0,0,0,0,0,,,
verlaju01,2006,DET,AL,ALDS1,P,1,1,16,0,0,0,0,0,,,
verlaju01,2006,DET,AL,WS,P,2,2,33,0,0,2,0,0,,,
villoro01,2006,NYA,AL,ALDS1,P,1,0,3,0,0,0,0,0,,,
wagnebi02,2006,NYN,NL,NLCS,P,3,0,8,0,0,0,0,0,,,
wagnebi02,2006,NYN,NL,NLDS1,P,3,0,9,0,1,0,0,0,,,
wainwad01,2006,SLN,NL,NLCS,P,3,0,9,0,0,0,0,0,,,
wainwad01,2006,SLN,NL,NLDS2,P,3,0,11,1,0,0,0,0,,,
wainwad01,2006,SLN,NL,WS,P,3,0,9,0,2,0,0,0,,,
walkeja01,2006,DET,AL,ALCS,P,1,0,1,0,0,0,0,0,,,
walkeja01,2006,DET,AL,ALDS1,P,3,0,11,0,0,0,0,0,,,
walkeja01,2006,DET,AL,WS,P,1,0,1,0,0,0,0,0,,,
walketo04,2006,SDN,NL,NLDS2,2B,3,2,53,6,8,0,7,0,,,
wangch01,2006,NYA,AL,ALDS1,P,1,1,20,0,1,0,0,0,,,
weaveje01,2006,SLN,NL,NLCS,P,2,2,35,1,1,0,0,0,,,
weaveje01,2006,SLN,NL,NLDS2,P,1,1,15,1,0,0,0,0,,,
weaveje01,2006,SLN,NL,WS,P,2,2,39,2,1,0,0,0,,,
wellsda01,2006,SDN,NL,NLDS2,P,1,1,15,0,1,0,0,0,,,
whitero02,2006,MIN,AL,ALDS2,LF,3,3,78,4,0,0,0,0,,,
williwo02,2006,SDN,NL,NLDS2,P,1,1,16,1,0,0,0,0,,,
wilsopr01,2006,SLN,NL,NLCS,LF,3,3,72,7,0,0,0,0,,,
wilsopr01,2006,SLN,NL,NLCS,RF,1,1,27,4,1,0,0,0,,,
wilsopr01,2006,SLN,NL,NLDS2,LF,2,2,54,2,0,0,0,0,,,
wilsopr01,2006,SLN,NL,WS,LF,4,3,82,5,0,0,0,0,,,
wrighda03,2006,NYN,NL,NLCS,3B,7,7,183,9,10,0,2,0,,,
wrighda03,2006,NYN,NL,NLDS1,3B,3,3,81,4,3,1,1,0,,,
wrighja02,2006,NYA,AL,ALDS1,P,1,1,8,0,0,0,0,0,,,
youngch03,2006,SDN,NL,NLDS2,P,1,1,20,0,0,0,0,0,,,
zitoba01,2006,OAK,AL,ALCS,P,1,1,11,0,2,0,0,0,,,
zitoba01,2006,OAK,AL,ALDS2,P,1,1,24,0,1,0,0,0,,,
zumayjo01,2006,DET,AL,ALCS,P,1,0,3,0,1,0,0,0,,,
zumayjo01,2006,DET,AL,ALDS1,P,2,0,6,0,0,0,0,0,,,
zumayjo01,2006,DET,AL,WS,P,3,0,9,0,0,1,0,0,,,
abreubo01,2007,NYA,AL,ALDS2,RF,4,4,110,7,0,0,0,0,,,
affelje01,2007,COL,NL,NLCS,P,2,0,4,0,1,0,0,0,,,
affelje01,2007,COL,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
affelje01,2007,COL,NL,WS,P,4,0,9,0,0,0,0,0,,,
alfonan01,2007,PHI,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
anderga01,2007,LAA,AL,ALDS1,LF,3,3,56,2,0,0,0,0,,,
atkinga01,2007,COL,NL,NLCS,3B,4,4,101,1,6,0,2,0,,,
atkinga01,2007,COL,NL,NLDS2,3B,3,3,81,2,6,0,1,0,,,
atkinga01,2007,COL,NL,WS,3B,4,4,102,1,13,0,1,0,,,
aybarer01,2007,LAA,AL,ALDS1,RF,1,0,3,1,0,0,0,0,,,
beckejo02,2007,BOS,AL,ALCS,P,2,2,42,0,2,1,0,0,,,
beckejo02,2007,BOS,AL,ALDS1,P,1,1,27,1,0,0,0,0,,,
beckejo02,2007,BOS,AL,WS,P,1,1,21,0,0,0,0,0,,,
betanra01,2007,CLE,AL,ALCS,P,5,0,24,0,0,0,0,0,,,
betanra01,2007,CLE,AL,ALDS2,P,2,0,6,0,0,0,0,0,,,
blakeca01,2007,CLE,AL,ALCS,3B,7,7,186,4,15,1,2,0,,,
blakeca01,2007,CLE,AL,ALDS2,3B,4,4,111,3,5,0,1,0,,,
borowjo01,2007,CLE,AL,ALCS,P,4,0,12,1,0,0,0,0,,,
borowjo01,2007,CLE,AL,ALDS2,P,2,0,6,0,0,0,0,0,,,
burrepa01,2007,PHI,NL,NLDS2,LF,3,3,76,3,0,0,0,0,,,
byrdpa01,2007,CLE,AL,ALCS,P,1,1,15,0,1,0,0,0,,,
byrdpa01,2007,CLE,AL,ALDS2,P,1,1,15,0,0,0,0,0,,,
byrneer01,2007,ARI,NL,NLCS,LF,4,4,108,6,0,0,0,0,,,
byrneer01,2007,ARI,NL,NLDS1,LF,3,3,81,2,0,0,0,0,,,
cabreas01,2007,CLE,AL,ALCS,2B,7,7,186,19,17,1,10,0,,,
cabreas01,2007,CLE,AL,ALDS2,2B,4,4,111,9,11,1,4,0,,,
cabreme01,2007,NYA,AL,ALDS2,CF,4,4,110,14,2,0,0,0,,,
cabreor01,2007,LAA,AL,ALDS1,SS,3,3,77,5,8,0,4,0,,,
canoro01,2007,NYA,AL,ALDS2,2B,4,4,110,6,13,1,3,0,,,
carmofa01,2007,CLE,AL,ALCS,P,2,2,18,0,1,0,0,0,,,
carmofa01,2007,CLE,AL,ALDS2,P,1,1,27,0,5,0,0,0,,,
carroja01,2007,COL,NL,NLCS,3B,2,0,13,1,0,0,0,0,,,
carroja01,2007,COL,NL,NLDS2,2B,1,0,4,0,1,0,0,0,,,
carroja01,2007,COL,NL,WS,2B,1,0,4,0,2,0,0,0,,,
chambjo03,2007,NYA,AL,ALDS2,P,2,0,11,0,1,0,0,0,,,
cirilje01,2007,ARI,NL,NLCS,2B,2,1,25,1,1,0,0,0,,,
clarkto02,2007,ARI,NL,NLCS,1B,2,2,57,15,1,0,1,0,,,
clarkto02,2007,ARI,NL,NLDS1,1B,3,1,42,14,2,0,1,0,,,
clemero02,2007,NYA,AL,ALDS2,P,1,1,7,0,0,0,0,0,,,
condrcl01,2007,PHI,NL,NLDS2,P,1,0,5,0,1,0,1,0,,,
cookaa01,2007,COL,NL,WS,P,1,1,18,1,2,0,0,0,,,
coraal01,2007,BOS,AL,ALCS,2B,1,0,6,0,0,0,0,0,,,
coraal01,2007,BOS,AL,ALCS,SS,1,0,3,0,0,0,0,0,,,
coraal01,2007,BOS,AL,WS,2B,1,0,4,0,0,0,0,0,,,
coraal01,2007,BOS,AL,WS,SS,1,0,6,1,0,0,0,0,,,
corpama01,2007,COL,NL,NLCS,P,4,0,16,0,0,0,0,0,,,
corpama01,2007,COL,NL,NLDS2,P,3,0,10,0,0,0,0,0,,,
corpama01,2007,COL,NL,WS,P,2,0,5,0,1,0,0,0,,,
crispco01,2007,BOS,AL,ALCS,CF,7,5,141,16,0,0,0,0,,,
crispco01,2007,BOS,AL,ALDS1,CF,3,3,81,8,0,0,0,0,,,
crispco01,2007,BOS,AL,WS,CF,3,0,24,3,0,0,0,0,,,
cruzju02,2007,ARI,NL,NLCS,P,3,0,12,0,0,0,0,0,,,
cruzju02,2007,ARI,NL,NLDS1,P,1,0,1,0,0,0,0,0,,,
damonjo01,2007,NYA,AL,ALDS2,LF,4,4,109,9,0,0,0,0,,,
davisdo02,2007,ARI,NL,NLCS,P,1,1,15,0,1,0,0,0,,,
davisdo02,2007,ARI,NL,NLDS1,P,1,1,17,0,0,0,0,0,,,
delcama01,2007,BOS,AL,ALCS,P,3,0,5,0,0,0,0,0,,,
delcama01,2007,BOS,AL,ALDS1,P,1,0,4,1,0,0,0,0,,,
delcama01,2007,BOS,AL,WS,P,2,0,4,0,0,0,0,0,,,
dempsry01,2007,CHN,NL,NLDS1,P,1,0,3,1,0,0,0,0,,,
derosma01,2007,CHN,NL,NLDS1,2B,3,3,75,5,8,0,3,0,,,
dobbsgr01,2007,PHI,NL,NLDS2,3B,2,0,18,0,1,0,0,0,,,
drewjd01,2007,BOS,AL,ALCS,RF,7,5,153,12,0,0,0,0,,,
drewjd01,2007,BOS,AL,ALDS1,RF,3,3,81,7,0,0,0,0,,,
drewjd01,2007,BOS,AL,WS,RF,4,4,99,4,0,1,0,0,,,
drewst01,2007,ARI,NL,NLCS,SS,4,4,108,2,6,0,1,0,,,
drewst01,2007,ARI,NL,NLDS1,SS,3,3,81,6,16,1,4,0,,,
duncash01,2007,NYA,AL,ALDS2,1B,3,0,20,5,0,0,0,0,,,
ellsbja01,2007,BOS,AL,ALCS,CF,2,2,48,2,0,0,0,0,,,
ellsbja01,2007,BOS,AL,ALCS,LF,4,0,15,2,0,0,0,0,,,
ellsbja01,2007,BOS,AL,ALDS1,LF,2,0,9,2,0,0,0,0,,,
ellsbja01,2007,BOS,AL,WS,CF,4,4,84,6,0,0,0,0,,,
ellsbja01,2007,BOS,AL,WS,LF,2,0,15,2,0,0,0,0,,,
ellsbja01,2007,BOS,AL,WS,RF,1,0,9,2,0,0,0,0,,,
escobke01,2007,LAA,AL,ALDS1,P,1,1,15,3,0,0,0,0,,,
eyresc01,2007,CHN,NL,NLDS1,P,1,0,0,0,0,0,0,0,,,
farnsky01,2007,NYA,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
figgich01,2007,LAA,AL,ALDS1,CF,3,2,51,9,1,0,1,0,,,
figgich01,2007,LAA,AL,ALDS1,RF,2,1,26,1,0,0,0,0,,,
floydcl01,2007,CHN,NL,NLDS1,RF,2,2,51,4,0,0,0,0,,,
foggjo01,2007,COL,NL,NLCS,P,1,1,18,1,2,0,1,0,,,
foggjo01,2007,COL,NL,NLDS2,P,1,0,6,0,0,0,0,0,,,
foggjo01,2007,COL,NL,WS,P,1,1,8,0,0,0,0,0,,,
francje01,2007,COL,NL,NLCS,P,1,1,20,0,0,0,0,0,,,
francje01,2007,COL,NL,NLDS2,P,1,1,18,0,0,0,0,0,,,
francje01,2007,COL,NL,WS,P,1,1,12,0,0,0,0,0,,,
fuentbr01,2007,COL,NL,NLCS,P,4,0,11,0,0,0,0,0,,,
fuentbr01,2007,COL,NL,NLDS2,P,3,0,7,0,0,0,0,0,,,
fuentbr01,2007,COL,NL,WS,P,3,0,11,0,0,0,0,0,,,
fultzaa01,2007,CLE,AL,ALCS,P,1,0,0,0,0,0,0,0,,,
fultzaa01,2007,CLE,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
gagneer01,2007,BOS,AL,ALCS,P,3,0,7,0,1,0,0,0,,,
gagneer01,2007,BOS,AL,ALDS1,P,1,0,3,0,0,0,0,0,,,
gagneer01,2007,BOS,AL,WS,P,1,0,3,0,0,0,0,0,,,
garkory01,2007,CLE,AL,ALCS,1B,6,6,159,46,7,2,13,0,,,
garkory01,2007,CLE,AL,ALDS2,1B,3,3,84,26,3,0,5,0,,,
giambja01,2007,NYA,AL,ALDS2,1B,2,1,21,3,0,0,0,0,,,
gordoto01,2007,PHI,NL,NLDS2,P,2,0,6,0,0,0,0,0,,,
guerrvl01,2007,LAA,AL,ALDS1,RF,2,2,48,1,0,0,0,0,,,
gutiefr01,2007,CLE,AL,ALCS,RF,6,5,144,15,2,0,0,0,,,
gutiefr01,2007,CLE,AL,ALDS2,RF,4,2,69,7,0,0,0,0,,,
hamelco01,2007,PHI,NL,NLDS2,P,1,1,20,1,2,0,0,0,,,
hartke01,2007,CHN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
hawkila01,2007,COL,NL,NLCS,P,2,0,6,1,0,1,0,0,,,
hawkila01,2007,COL,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
hawkila01,2007,COL,NL,WS,P,2,0,6,0,1,0,0,0,,,
hawpebr01,2007,COL,NL,NLCS,RF,4,4,114,6,0,0,0,0,,,
hawpebr01,2007,COL,NL,NLDS2,RF,3,3,81,4,0,0,0,0,,,
hawpebr01,2007,COL,NL,WS,RF,4,4,102,4,0,0,0,0,,,
helmswe01,2007,PHI,NL,NLDS2,3B,2,2,33,0,2,0,0,0,,,
heltoto01,2007,COL,NL,NLCS,1B,4,4,114,37,1,0,5,0,,,
heltoto01,2007,COL,NL,NLDS2,1B,3,3,81,28,0,0,3,0,,,
heltoto01,2007,COL,NL,WS,1B,4,4,102,42,2,0,3,0,,,
hergema01,2007,COL,NL,NLCS,P,3,0,9,1,0,0,0,0,,,
hergema01,2007,COL,NL,NLDS2,P,1,0,2,0,0,0,0,0,,,
hergema01,2007,COL,NL,WS,P,3,0,10,0,1,0,0,0,,,
hernali01,2007,ARI,NL,NLCS,P,1,1,17,0,3,0,0,0,,,
hernali01,2007,ARI,NL,NLDS1,P,1,1,18,0,2,0,0,0,,,
hillri01,2007,CHN,NL,NLDS1,P,1,1,9,0,0,0,0,0,,,
hollima01,2007,COL,NL,NLCS,LF,4,4,114,6,1,0,0,0,,,
hollima01,2007,COL,NL,NLDS2,LF,3,3,81,6,0,0,0,0,,,
hollima01,2007,COL,NL,WS,LF,4,4,102,7,1,0,0,0,,,
howarry01,2007,PHI,NL,NLDS2,1B,3,3,78,21,3,0,1,0,,,
